date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Dec 31, 2015",End of loan,Norway,7175,Follo FK ,200238,50 Th. €,Olav Öby,15/16,Norway,10217,Sarpsborg 08 
"Aug 18, 2015",Loan,Norway,10217,Sarpsborg 08 ,200238,100 Th. €,Olav Öby,15/16,Norway,7175,Follo FK 
"Mar 7, 2013",-,Norway,19848,Sarpsborg08 U19 ,200238,-,Olav Öby,12/13,Norway,10217,Sarpsborg 08 
"Mar 7, 2015",Free transfer,Norway,267,Start ,45622,500 Th. €,Ernest Asante,14/15,Norway,1274,Stabaek IF 
"Jan 1, 2011",?,Ghana,30605,Maxbee's FC ,45622,150 Th. €,Ernest Asante,10/11,Norway,267,Start 
"Oct 1, 2010",?,Belgium,1073,KSK Beveren ,45622,150 Th. €,Ernest Asante,10/11,Ghana,30605,Maxbee's FC 
"Aug 1, 2009",?,Ghana,9082,Fetteh Feyenoord ,45622,-,Ernest Asante,09/10,Belgium,1073,KSK Beveren 
"Jan 1, 2016",Free transfer,Norway,6477,Vard ,209467,50 Th. €,Helge Sandvik,15/16,Norway,2761,FK Haugesund 
"Jul 22, 2015",End of loan,Norway,5619,Aalesunds FK ,209467,50 Th. €,Helge Sandvik,15/16,Norway,6477,Vard 
"May 28, 2015",Loan,Norway,6477,Vard ,209467,50 Th. €,Helge Sandvik,14/15,Norway,5619,Aalesunds FK 
"Dec 31, 2011",End of loan,Norway,35019,FK Haugesund II ,209467,-,Helge Sandvik,11/12,Norway,6477,Vard 
"Aug 1, 2011",Loan,Norway,6477,Vard ,209467,-,Helge Sandvik,11/12,Norway,35019,FK Haugesund II 
"Jul 1, 2014",?,Germany,23,E. Braunschweig ,121404,"1,50 Mill. €",Omar Elabdellaoui,14/15,Greece,683,Olympiacos 
"Jul 1, 2013",500 Th. €,England,9265,Man City U21 ,121404,"1,00 Mill. €",Omar Elabdellaoui,13/14,Germany,23,E. Braunschweig 
"Jun 30, 2013",End of loan,Germany,23,E. Braunschweig ,121404,"1,00 Mill. €",Omar Elabdellaoui,12/13,England,9265,Man City U21 
"Jan 19, 2013",Loan,England,9265,Man City U21 ,121404,500 Th. €,Omar Elabdellaoui,12/13,Germany,23,E. Braunschweig 
"Jan 14, 2013",End of loan,Netherlands,234,Feyenoord ,121404,500 Th. €,Omar Elabdellaoui,12/13,England,9265,Man City U21 
"Jul 21, 2012",Loan,England,9265,Man City U21 ,121404,500 Th. €,Omar Elabdellaoui,12/13,Netherlands,234,Feyenoord 
"Dec 31, 2011",End of loan,Norway,2817,Strømsgodset ,121404,50 Th. €,Omar Elabdellaoui,11/12,England,9265,Man City U21 
"Mar 31, 2011",Loan,England,9265,Man City U21 ,121404,-,Omar Elabdellaoui,10/11,Norway,2817,Strømsgodset 
"Jul 1, 2009",-,England,6930,Man City U18 ,121404,-,Omar Elabdellaoui,09/10,England,9265,Man City U21 
"Jul 1, 2008",Free transfer,Norway,19847,Skeid Oslo U19 ,121404,-,Omar Elabdellaoui,08/09,England,6930,Man City U18 
"Jan 16, 2014",-,South Africa,9370,AmaZulu FC ,90175,300 Th. €,Mohammed-Awal Issah,13/14,,515,Unattached 
"Aug 1, 2013",?,Norway,195,Rosenborg BK ,90175,300 Th. €,Mohammed-Awal Issah,13/14,South Africa,9370,AmaZulu FC 
"Aug 1, 2011",770 Th. €,Serbia,159,Red Star ,90175,"1,75 Mill. €",Mohammed-Awal Issah,11/12,Norway,195,Rosenborg BK 
"Jan 1, 2009",300 Th. €,South Africa,9370,AmaZulu FC ,90175,-,Mohammed-Awal Issah,08/09,Serbia,159,Red Star 
"Aug 1, 2007",?,Ghana,44066,Real Sportive ,90175,-,Mohammed-Awal Issah,07/08,South Africa,9370,AmaZulu FC 
"Feb 29, 2016",End of loan,England,6340,Braintree ,203840,-,Michael Crowe,15/16,England,677,Ipswich 
"Jan 11, 2016",Loan,England,677,Ipswich ,203840,-,Michael Crowe,15/16,England,6340,Braintree 
"Jan 10, 2016",End of loan,England,3684,Stevenage FC ,203840,-,Michael Crowe,15/16,England,677,Ipswich 
"Nov 26, 2015",Loan,England,677,Ipswich ,203840,-,Michael Crowe,15/16,England,3684,Stevenage FC 
"May 31, 2015",End of loan,England,2796,Woking ,203840,-,Michael Crowe,14/15,England,677,Ipswich 
"Mar 24, 2015",Loan,England,677,Ipswich ,203840,-,Michael Crowe,14/15,England,2796,Woking 
"Sep 5, 2013",-,England,10006,Ipswich U18 ,203840,-,Michael Crowe,13/14,England,677,Ipswich 
"Jul 1, 2012",?,Norway,15692,IK Start U19 ,203840,-,Michael Crowe,12/13,England,10006,Ipswich U18 
"Jan 1, 2013",?,Norway,9987,Ullensaker/Kisa ,62019,200 Th. €,Arnold Origi,12/13,Norway,353,Lilleström SK 
"Jan 1, 2012",?,Norway,2961,Moss FK ,62019,200 Th. €,Arnold Origi,11/12,Norway,9987,Ullensaker/Kisa 
"Dec 1, 2011",End of loan,Norway,3837,Fredrikstad ,62019,200 Th. €,Arnold Origi,11/12,Norway,2961,Moss FK 
"Jul 1, 2011",Loan,Norway,2961,Moss FK ,62019,200 Th. €,Arnold Origi,11/12,Norway,3837,Fredrikstad 
"Jan 1, 2007",?,Kenya,3125,Tusker FC ,62019,-,Arnold Origi,06/07,Norway,2961,Moss FK 
"Jul 1, 2006",?,Kenya,18040,Mathare United ,62019,-,Arnold Origi,06/07,Kenya,3125,Tusker FC 
"Dec 31, 2016",End of loan,Norway,195,Rosenborg BK ,149579,500 Th. €,Elbasan Rashani,16/17,Denmark,206,Bröndby IF 
"Jan 11, 2016",Loan,Denmark,206,Bröndby IF ,149579,500 Th. €,Elbasan Rashani,15/16,Norway,195,Rosenborg BK 
"Jul 24, 2014",720 Th. €,Norway,1058,Odds BK ,149579,500 Th. €,Elbasan Rashani,14/15,Denmark,206,Bröndby IF 
"Jan 1, 2011",-,Norway,15686,Odds BK U19 ,149579,50 Th. €,Elbasan Rashani,10/11,Norway,1058,Odd Grenland 
"Dec 1, 2013",-,Jamaica,515,Unattached ,93266,500 Th. €,Jason Morrison,13/14,,4292,Portmore United 
"Jul 12, 2013",-,Norway,5619,Aalesunds FK ,93266,700 Th. €,Jason Morrison,13/14,,515,Unattached 
"Jan 1, 2011",?,Norway,2817,Strømsgodset ,93266,500 Th. €,Jason Morrison,10/11,Norway,5619,Aalesunds FK 
"Jul 1, 2010",Free transfer,Hungary,279,Ferencváros ,93266,325 Th. €,Jason Morrison,10/11,Norway,2817,Strømsgodset 
"Jul 1, 2008",Free transfer,Belgium,6342,White Star ,93266,-,Jason Morrison,08/09,Hungary,279,Ferencváros 
"Jul 1, 2007",Free transfer,Jamaica,4292,Portmore United ,93266,-,Jason Morrison,07/08,Belgium,6342,White Star 
