date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jan 13, 2015",,Free transfer,Serbia,12132.0,Jagodina ,66613,400 Th. €,Nikola Jakimovski,14/15,Italy,4361.0,Varese 
"Jan 27, 2014",,?,Japan,1066.0,Nagoya Grampus ,66613,400 Th. €,Nikola Jakimovski,13/14,Serbia,12132.0,Jagodina 
"Jan 1, 2013",,300 Th. €,Serbia,8819.0,Javor Ivanjica ,66613,450 Th. €,Nikola Jakimovski,12/13,Japan,1066.0,Nagoya Grampus 
"Aug 1, 2011",,Free transfer,Hungary,279.0,Ferencváros ,66613,75 Th. €,Nikola Jakimovski,11/12,Serbia,8819.0,Javor Ivanjica 
"Jun 30, 2011",,End of loan,Macedonia,21775.0,Teteks Tetovo ,66613,75 Th. €,Nikola Jakimovski,10/11,Hungary,279.0,Ferencváros 
"Feb 1, 2011",,Loan,Hungary,279.0,Ferencváros ,66613,75 Th. €,Nikola Jakimovski,10/11,Macedonia,21775.0,Teteks Tetovo 
"Jul 1, 2010",,Free transfer,Macedonia,8397.0,Makedonija ,66613,75 Th. €,Nikola Jakimovski,10/11,Hungary,279.0,Ferencváros 
"May 16, 2016",,Free transfer,Brazil,22767.0,Red Bull ,109623,-,Anderson Marques,15/16,Brazil,10492.0,Juventude 
"Jan 1, 2014",,?,Brazil,25671.0,Monte Azul-SP ,109623,-,Anderson Marques,13/14,Brazil,22767.0,Red Bull 
"Nov 1, 2013",,End of loan,Brazil,2029.0,Ceará SC ,109623,-,Anderson Marques,13/14,Brazil,25671.0,Monte Azul-SP 
"May 1, 2013",,Loan,Brazil,25671.0,Monte Azul-SP ,109623,400 Th. €,Anderson Marques,12/13,Brazil,2029.0,Ceará SC 
"Apr 1, 2013",,End of loan,Brazil,16083.0,GO Audax ,109623,400 Th. €,Anderson Marques,12/13,Brazil,25671.0,Monte Azul-SP 
"Jan 1, 2013",,Loan,Brazil,25671.0,Monte Azul-SP ,109623,400 Th. €,Anderson Marques,12/13,Brazil,16083.0,GO Audax 
"Aug 1, 2012",,Free transfer,Serbia,669.0,FK Partizan ,109623,400 Th. €,Anderson Marques,12/13,Brazil,25671.0,Monte Azul-SP 
"Jul 1, 2011",,300 Th. €,Brazil,291.0,São Caetano ,109623,400 Th. €,Anderson Marques,11/12,Serbia,669.0,FK Partizan 
"Apr 1, 2009",,Free transfer,Brazil,15047.0,Noroeste ,109623,-,Anderson Marques,08/09,Brazil,291.0,São Caetano 
"Jan 1, 2008",,Free transfer,Brazil,8698.0,Barueri ,109623,-,Anderson Marques,07/08,Brazil,15047.0,Noroeste 
"Jan 1, 2005",,Free transfer,Brazil,210.0,Grêmio ,109623,-,Anderson Marques,04/05,Brazil,8698.0,Barueri 
"Jul 1, 2015",,?,Montenegro,15812.0,FK Ibar ,105529,150 Th. â‚¬,Elvedin Skrijelj,15/16,Sweden,32848.0,RÃ¥slÃ¤tt SK 
"Jul 18, 2014",,?,Serbia,4633.0,Novi Pazar ,105529,150 Th. â‚¬,Elvedin Skrijelj,14/15,Montenegro,15812.0,FK Ibar 
"Jul 1, 2013",,?,Serbia,8975.0,BASK Belgrad ,105529,200 Th. â‚¬,Elvedin Skrijelj,13/14,Serbia,4633.0,Novi Pazar 
"Jan 1, 2013",,?,Serbia,6622.0,Mladost Lucani ,105529,200 Th. â‚¬,Elvedin Skrijelj,12/13,Serbia,8975.0,BASK Belgrad 
"Jul 1, 2012",,?,Serbia,4633.0,Novi Pazar ,105529,200 Th. â‚¬,Elvedin Skrijelj,12/13,Serbia,6622.0,Mladost Lucani 
"Jan 12, 2016",,?,Bosnia-Herzegovina,6804.0,Travnik ,79935,150 Th. €,Fedja Dudic,15/16,Bosnia-Herzegovina,14621.0,Zvijezda G. 
"Feb 14, 2014",,?,Bosnia-Herzegovina,6807.0,Slavija S. ,79935,150 Th. €,Fedja Dudic,13/14,Bosnia-Herzegovina,6804.0,Travnik 
