date,error,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jan 15, 2015",,Free transfer,Azerbaijan,8956.0,Inter Baku ,408,100 Th. €,Alexander Iashvili,14/15,Georgia,2950.0,FC Samtredia 
"Jul 1, 2013",,Free transfer,Germany,80.0,VfL Bochum ,408,200 Th. €,Alexander Iashvili,13/14,Azerbaijan,8956.0,Inter Baku 
"Jul 1, 2012",,Free transfer,Germany,48.0,Karlsruher SC ,408,400 Th. €,Alexander Iashvili,12/13,Germany,80.0,VfL Bochum 
"Jul 1, 2007",,Free transfer,Germany,60.0,SC Freiburg ,408,"1,20 Mill. €",Alexander Iashvili,07/08,Germany,48.0,Karlsruher SC 
"Oct 1, 1997",,125 Th. €,Georgia,663.0,Dinamo Tbilisi ,408,-,Alexander Iashvili,97/98,Germany,60.0,SC Freiburg 
"Jun 30, 1997",,End of loan,Germany,78.0,VfB Lübeck ,408,-,Alexander Iashvili,96/97,Georgia,663.0,Dinamo Tbilisi 
"Jan 1, 1997",,Loan,Georgia,663.0,Dinamo Tbilisi ,408,-,Alexander Iashvili,96/97,Germany,78.0,VfB Lübeck 
"Jul 1, 1993",,-,Georgia,19692.0,Din. Tiflis U19 ,408,-,Alexander Iashvili,93/94,Georgia,663.0,Dinamo Tbilisi 
"Mar 20, 2014",,Free transfer,Azerbaijan,33315.0,Ravan Baku ,37657,200 Th. €,Fredrik Holster,13/14,Sweden,4380.0,Assyriska FF 
"Aug 20, 2013",,-,Azerbaijan,515.0,Unattached ,37657,200 Th. €,Fredrik Holster,13/14,,33315.0,Ravan Baku 
"May 1, 2013",,-,Sweden,2843.0,GIF Sundsvall ,37657,200 Th. €,Fredrik Holster,12/13,,515.0,Unattached 
"Jun 1, 2010",,?,Sweden,8877.0,AFC United ,37657,200 Th. €,Fredrik Holster,09/10,Sweden,2843.0,GIF Sundsvall 
"Jan 1, 2009",,?,Sweden,1109.0,BK Häcken ,37657,100 Th. €,Fredrik Holster,08/09,Sweden,8877.0,AFC United 
"Feb 1, 2006",,?,Sweden,8010.0,Nyköpings BIS ,37657,-,Fredrik Holster,05/06,Sweden,1109.0,BK Häcken 
"Jul 1, 2016",,?,Belgium,3772.0,AFC Tubize ,116634,300 Th. €,Yohan Bocognano,16/17,,75.0,Unknown 
"Jan 21, 2016",,-,Belgium,515.0,Unattached ,116634,300 Th. €,Yohan Bocognano,15/16,,3772.0,AFC Tubize 
"Jul 1, 2015",,-,Azerbaijan,8956.0,Inter Baku ,116634,300 Th. €,Yohan Bocognano,15/16,,515.0,Unattached 
"Jan 26, 2014",,?,France,2580.0,Istres ,116634,300 Th. €,Yohan Bocognano,13/14,Azerbaijan,8956.0,Inter Baku 
"Jul 1, 2013",,Free transfer,France,3558.0,G. Ajaccio ,116634,300 Th. €,Yohan Bocognano,13/14,France,2580.0,Istres 
"Jul 1, 2011",,Free transfer,France,1160.0,Olympique Nîmes ,116634,200 Th. €,Yohan Bocognano,11/12,France,3558.0,G. Ajaccio 
"Jul 1, 2009",,Free transfer,France,8305.0,AC Ajaccio B ,116634,-,Yohan Bocognano,09/10,France,1160.0,Olympique Nîmes 
"Feb 4, 2016",,Free transfer,Brazil,4759.0,Marcílio Dias ,34331,500 Th. €,Allyson,15/16,Brazil,12659.0,Botafogo Esporte Clube Jacobina (BA) 
