date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jun 30, 2009",End of loan,Norway,1274,Stabaek IF ,6266,"1,00 Mill. €",Lars Fredrik Risp,08/09,Turkey,2944,Ankaraspor 
"Jan 1, 2009",Loan,Turkey,2944,Ankaraspor ,6266,"1,50 Mill. €",Lars Fredrik Risp,08/09,Norway,1274,Stabaek IF 
"Jan 1, 2008",Free transfer,Turkey,449,Trabzonspor ,6266,"2,10 Mill. €",Lars Fredrik Risp,07/08,Turkey,2944,Ankaraspor 
"Jan 1, 2007","1,00 Mill. €",Turkey,820,Genclerbirligi ,6266,"1,80 Mill. €",Lars Fredrik Risp,06/07,Turkey,449,Trabzonspor 
"Jul 1, 2005",300 Th. €,Sweden,801,IFK Göteborg ,6266,"1,00 Mill. €",Lars Fredrik Risp,05/06,Turkey,820,Genclerbirligi 
"Jun 30, 2003",End of loan,Italy,862,Chievo Verona ,6266,-,Lars Fredrik Risp,02/03,Sweden,801,IFK Göteborg 
"Jan 1, 2003",Loan,Sweden,801,IFK Göteborg ,6266,-,Lars Fredrik Risp,02/03,Italy,862,Chievo Verona 
"Jan 1, 1998",Free transfer,Sweden,23946,Lysekils FF ,6266,-,Lars Fredrik Risp,97/98,Sweden,801,IFK Göteborg 
"Jan 12, 2016",?,India,45299,Chennaiyin FC ,3707,200 Th. €,Bernard Mendy,15/16,India,14099,East Bengal 
"Jul 1, 2015",Free transfer,Cyprus,786,AEL Limassol ,3707,200 Th. €,Bernard Mendy,15/16,India,45299,Chennaiyin FC 
"Jan 14, 2015",Free transfer,India,45299,Chennaiyin FC ,3707,400 Th. €,Bernard Mendy,14/15,Cyprus,786,AEL Limassol 
"Aug 21, 2014",Free transfer,France,3911,Stade Brest 29 ,3707,400 Th. €,Bernard Mendy,14/15,India,45299,Chennaiyin FC 
"Jul 1, 2012",Free transfer,Denmark,173,Odense BK ,3707,950 Th. €,Bernard Mendy,12/13,France,3911,Stade Brest 29 
"Feb 9, 2011",-,Denmark,515,Unattached ,3707,"1,00 Mill. €",Bernard Mendy,10/11,,173,Odense BK 
"Jul 1, 2010",-,England,3008,Hull City ,3707,"2,50 Mill. €",Bernard Mendy,10/11,,515,Unattached 
"Jul 11, 2008",Free transfer,France,583,Paris SG ,3707,"2,00 Mill. €",Bernard Mendy,08/09,England,3008,Hull City 
"May 12, 2003",-,England,355,Bolton ,3707,-,Bernard Mendy,02/03,France,583,Paris SG 
"Jul 16, 2002",?,France,583,Paris SG ,3707,-,Bernard Mendy,02/03,England,355,Bolton 
"Jul 1, 2000","2,70 Mill. €",France,1162,SM Caen ,3707,-,Bernard Mendy,00/01,France,583,Paris SG 
"Jul 1, 1998",-,France,12771,SM Caen U19 ,3707,-,Bernard Mendy,98/99,France,1162,SM Caen 
"Jul 1, 2014",-,Austria,10044,SV Horn ,3720,150 Th. €,Hannes Eder,14/15,,123,End of career 
"Sep 20, 2013",-,Austria,515,Unattached ,3720,-,Hannes Eder,13/14,,10044,SV Horn 
"Jan 31, 2013",-,Austria,28760,A. Klagenfurt ,3720,-,Hannes Eder,12/13,,515,Unattached 
"Jul 8, 2012",Free transfer,Austria,3551,SCR Altach ,3720,225 Th. €,Hannes Eder,12/13,Austria,28760,A. Klagenfurt 
"Jul 6, 2011",Free transfer,Austria,170,Rapid Vienna ,3720,250 Th. €,Hannes Eder,11/12,Austria,3551,SCR Altach 
"Jun 30, 2011",End of loan,Denmark,5817,SönderjyskE ,3720,300 Th. €,Hannes Eder,10/11,Austria,170,Rapid Vienna 
"Feb 1, 2011",Loan,Austria,170,Rapid Vienna ,3720,400 Th. €,Hannes Eder,10/11,Denmark,5817,SönderjyskE 
"Jan 26, 2007",50 Th. €,Austria,2444,Wacker Tirol ,3720,900 Th. €,Hannes Eder,06/07,Austria,170,Rapid Vienna 
"Jul 5, 2002",Free transfer,Austria,4389,AKA Tirol U18 ,3720,-,Hannes Eder,02/03,Austria,2444,Wattens-Wacker 
"Jul 1, 2001",-,Austria,42834,AKA Tirol U16 ,3720,-,Hannes Eder,01/02,Austria,4389,AKA Tirol U18 
"Jul 1, 1999",-,Austria,42833,AKA Tirol U15 ,3720,-,Hannes Eder,99/00,Austria,42834,AKA Tirol U16 
"Jul 1, 1997",Free transfer,Austria,31415,Innsbrucker AC Jugend ,3720,-,Hannes Eder,97/98,Austria,4389,AKA Tirol U18 
"Sep 14, 1992",?,Austria,20283,SV Hall Jgd. ,3720,-,Hannes Eder,92/93,Austria,31415,Innsbrucker AC Jugend 
"Mar 31, 2016",-,Denmark,22110,FC Helsingoer ,101002,150 Th. €,Mikkel Knudstrup,15/16,,515,Unattached 
"Jul 1, 2015",?,Denmark,5776,FC Fredericia ,101002,100 Th. €,Mikkel Knudstrup,15/16,Denmark,22110,FC Helsingoer 
"Jul 31, 2014",?,Denmark,1894,Hvidovre IF ,101002,50 Th. €,Mikkel Knudstrup,14/15,Denmark,5776,FC Fredericia 
"Jul 23, 2012",Free transfer,Denmark,20100,Vestsjaelland ,101002,200 Th. €,Mikkel Knudstrup,12/13,Denmark,1894,Hvidovre IF 
"Jan 1, 2011",Free transfer,Denmark,2778,Nordsjaelland ,101002,100 Th. €,Mikkel Knudstrup,10/11,Denmark,20100,Vestsjaelland 
"Jul 1, 2010",-,Denmark,14355,Nordsjaell. U19 ,101002,-,Mikkel Knudstrup,10/11,Denmark,2778,Nordsjaelland 
"Sep 1, 2009",Free transfer,Denmark,16104,Copenhagen U19 ,101002,-,Mikkel Knudstrup,09/10,Denmark,14355,Nordsjaell. U19 
"Aug 31, 2013",Free transfer,Denmark,1063,Viborg FF ,33931,250 Th. €,Ousmane Sarr,13/14,,75,Unknown 
"Mar 1, 2012",-,Denmark,515,Unattached ,33931,400 Th. €,Ousmane Sarr,11/12,,1063,Viborg FF 
"Jul 1, 2011",-,Denmark,5724,Randers FC ,33931,400 Th. €,Ousmane Sarr,11/12,,515,Unattached 
"Aug 1, 2010",-,Denmark,515,Unattached ,33931,400 Th. €,Ousmane Sarr,10/11,,5724,Randers FC 
"Oct 1, 2009",-,France,1095,Troyes ,33931,400 Th. €,Ousmane Sarr,09/10,,515,Unattached 
"Jul 1, 2007",500 Th. €,France,618,Saint-Étienne ,33931,150 Th. €,Ousmane Sarr,07/08,France,1095,Troyes 
"Jun 30, 2007",End of loan,France,1290,Grenoble ,33931,150 Th. €,Ousmane Sarr,06/07,France,618,Saint-Étienne 
"Aug 1, 2006",Loan,France,618,Saint-Étienne ,33931,150 Th. €,Ousmane Sarr,06/07,France,1290,Grenoble 
"Jul 1, 2004",-,France,12745,St-Étienne U19 ,33931,-,Ousmane Sarr,04/05,France,618,Saint-Étienne 
"Jul 1, 2014",Free transfer,Denmark,1842,FC Roskilde ,101005,-,Mikkel Hasling,14/15,Denmark,1894,Hvidovre IF 
"Jul 1, 2012",Free transfer,Denmark,362,Akademisk BK ,101005,50 Th. €,Mikkel Hasling,12/13,Denmark,1842,FC Roskilde 
"Jan 1, 2012",Free transfer,Denmark,5716,Fremad Amager ,101005,50 Th. €,Mikkel Hasling,11/12,Denmark,362,Akademisk BK 
"Aug 1, 2011",Free transfer,Denmark,369,Lyngby BK ,101005,50 Th. €,Mikkel Hasling,11/12,Denmark,5716,Fremad Amager 
"Aug 1, 2010",-,Denmark,9712,Lyngby Youth ,101005,-,Mikkel Hasling,10/11,Denmark,369,Lyngby BK 
"Jul 1, 2010",Free transfer,Denmark,16786,KB (FCK II) ,101005,-,Mikkel Hasling,10/11,Denmark,9712,Lyngby Youth 
"Jul 1, 2009",-,Denmark,16104,Copenhagen U19 ,101005,-,Mikkel Hasling,09/10,Denmark,16786,KB (FCK II) 
"Aug 29, 2015",Free transfer,Austria,2444,FC Wacker ,56986,200 Th. €,Davidson Eden,15/16,Germany,35,FC St. Pauli 
"Sep 1, 2014",Free transfer,Denmark,3426,Esbjerg fB ,56986,300 Th. €,Davidson Eden,14/15,Austria,2444,FC Wacker 
"Jul 2, 2012",30 Th. €,Germany,35,FC St. Pauli ,56986,250 Th. €,Davidson Eden,12/13,Denmark,3426,Esbjerg fB 
"Jun 30, 2012",End of loan,Denmark,3426,Esbjerg fB ,56986,250 Th. €,Davidson Eden,11/12,Germany,35,FC St. Pauli 
"Aug 31, 2011",Loan,Germany,35,FC St. Pauli ,56986,300 Th. €,Davidson Eden,11/12,Denmark,3426,Esbjerg fB 
"Jun 30, 2011",End of loan,Denmark,3426,Esbjerg fB ,56986,300 Th. €,Davidson Eden,10/11,Germany,35,FC St. Pauli 
