date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Feb 18, 2016",?,Russia,2741,Baltika ,217235,300 Th. €,Vitali Kalenkovich,15/16,Russia,2696,KS Samara 
"Jan 1, 2012",-,Russia,39481,Baltika-2 ,217235,-,Vitali Kalenkovich,11/12,Russia,2741,Baltika 
"Feb 18, 2016",500 Th. €,Sweden,1101,IF Elfsborg ,222320,900 Th. €,Sebastian Holmén,15/16,Russia,121,Dinamo Moscow 
"Jan 1, 2012",-,Sweden,7916,IF Elfsborg Boras U19 ,222320,-,Sebastian Holmén,11/12,Sweden,1101,IF Elfsborg 
"Jul 12, 2015",?,Georgia,2950,FC Samtredia ,227752,275 Th. €,Tedore Grigalashvili,15/16,Russia,3725,Terek Grozny 
"Jan 9, 2015",Free transfer,Georgia,10719,FC Zestafoni ,227752,275 Th. €,Tedore Grigalashvili,14/15,Georgia,2950,FC Samtredia 
"Jul 1, 2012",-,Georgia,30248,FC Zestafoni U19 ,227752,-,Tedore Grigalashvili,12/13,Georgia,10719,FC Zestafoni 
"Dec 31, 2015",End of loan,Russia,24501,Baikal ,231387,100 Th. €,Mikhail Merkulov,15/16,Russia,11127,Ural 
"Aug 12, 2015",Loan,Russia,11127,Ural ,231387,50 Th. €,Mikhail Merkulov,15/16,Russia,24501,Baikal 
"Jul 1, 2015",?,Russia,27932,MITOS ,231387,50 Th. €,Mikhail Merkulov,15/16,Russia,11127,Ural 
"Apr 16, 2015",Free transfer,Russia,3609,Rotor Volgograd ,231387,50 Th. €,Mikhail Merkulov,14/15,Russia,27932,MITOS 
"Dec 31, 2012",End of loan,Russia,12066,Energia Volzhsky ,231387,-,Mikhail Merkulov,12/13,Russia,3609,Rotor Volgograd 
"Jul 6, 2012",Loan,Russia,3609,Rotor Volgograd ,231387,-,Mikhail Merkulov,12/13,Russia,12066,Energia Volzhsky 
"Jan 1, 2011",-,Russia,15850,Rotor Volgograd U19 ,231387,-,Mikhail Merkulov,10/11,Russia,3609,Rotor Volgograd 
"Feb 26, 2016",?,Kazakhstan,10157,Aktobe ,240178,"1,00 Mill. €",Stas Pokatilov,15/16,Russia,1083,FK Rostov 
"Jan 1, 2015",?,Kazakhstan,10480,Schachtjor K. ,240178,200 Th. €,Stas Pokatilov,14/15,Kazakhstan,10157,Aktobe 
"Jun 17, 2013",?,Kazakhstan,28178,Akzhayik ,240178,100 Th. €,Stas Pokatilov,13/14,Kazakhstan,10480,Schachtjor K. 
"Jan 1, 2013",-,Kazakhstan,38600,Akzhayik II ,240178,-,Stas Pokatilov,12/13,Kazakhstan,28178,Akzhayik 
"Jul 1, 2010",-,Kazakhstan,38601,Akzhayik U19 ,240178,-,Stas Pokatilov,10/11,Kazakhstan,38600,Akzhayik II 
"Jan 13, 2016",250 Th. €,Albania,12469,KF Skënderbeu ,240226,675 Th. €,Bernard Berisha,15/16,Russia,2700,Anzhi 
"Jul 1, 2014",70 Th. €,Albania,739,KS Besa Kavajë ,240226,175 Th. €,Bernard Berisha,14/15,Albania,12469,KF Skënderbeu 
"Jul 1, 2012",?,Kosovo,14617,KF Besa Peja ,240226,-,Bernard Berisha,12/13,Albania,739,KS Besa Kavajë 
"Jun 30, 2016",End of loan,Russia,2410,CSKA Moscow ,240551,"1,50 Mill. €",Aaron Olanare,15/16,China,18916,GZ R&F 
"Feb 17, 2016",Loan,China,18916,GZ R&F ,240551,"1,50 Mill. €",Aaron Olanare,15/16,Russia,2410,CSKA Moscow 
"Jul 9, 2014","1,40 Mill. €",Norway,10217,Sarpsborg 08 ,240551,200 Th. €,Aaron Olanare,14/15,China,18916,GZ R&F 
"Jul 15, 2013",?,Norway,76,Valerenga ,240551,100 Th. €,Aaron Olanare,13/14,Norway,10217,Sarpsborg 08 
"Aug 30, 2012",?,Nigeria,16988,Dolphin FC ,240551,-,Aaron Olanare,12/13,Norway,76,Valerenga 
"Feb 19, 2016","5,00 Mill. €",Slovenia,4772,NK Olimpija ,242724,750 Th. €,Ezekiel Henty,15/16,Russia,932,Loko Moscow 
"Jul 1, 2015",150 Th. €,Italy,5,AC Milan ,242724,150 Th. €,Ezekiel Henty,15/16,Slovenia,4772,NK Olimpija 
"Jun 30, 2015",End of loan,Slovenia,4772,NK Olimpija ,242724,150 Th. €,Ezekiel Henty,14/15,Italy,5,AC Milan 
"Jan 31, 2015",Loan,Italy,5,AC Milan ,242724,100 Th. €,Ezekiel Henty,14/15,Slovenia,4772,NK Olimpija 
"Jan 30, 2015",End of loan,Slovenia,5862,ND Gorica ,242724,100 Th. €,Ezekiel Henty,14/15,Italy,5,AC Milan 
"Aug 26, 2014",Loan,Italy,5,AC Milan ,242724,100 Th. €,Ezekiel Henty,14/15,Slovenia,5862,ND Gorica 
"Jun 30, 2014",End of loan,Italy,839,Perugia ,242724,125 Th. €,Ezekiel Henty,13/14,Italy,5,AC Milan 
"Jan 9, 2014",Loan,Italy,5,AC Milan ,242724,100 Th. €,Ezekiel Henty,13/14,Italy,839,Perugia 
"Jan 8, 2014",End of loan,Italy,3522,Spezia Calcio ,242724,100 Th. €,Ezekiel Henty,13/14,Italy,5,AC Milan 
"Jul 11, 2013",Loan,Italy,10958,AC Milan U19 ,242724,100 Th. €,Ezekiel Henty,13/14,Italy,3522,Spezia Calcio 
"Sep 14, 2012",?,Nigeria,38385,Flying Sports ,242724,-,Ezekiel Henty,12/13,Italy,10958,AC Milan U19 
"Feb 24, 2016",Free transfer,Spain,31506,At. Madrid Juv. ,249271,250 Th. €,Saeid Ezzatolahi,15/16,Russia,1083,FK Rostov 
"Aug 27, 2014",?,Iran,17499,Malavan ,249271,250 Th. €,Saeid Ezzatolahi,14/15,Spain,31506,At. Madrid Juv. 
"Jul 1, 2012",-,Iran,38346,Malavan U19 ,249271,-,Saeid Ezzatolahi,12/13,Iran,17499,Malavan 
"Jan 14, 2016",300 Th. €,Georgia,19090,Tskhinvali ,251028,350 Th. €,Nika Kacharava,15/16,Russia,1083,FK Rostov 
"Jan 1, 2014",Free transfer,Russia,11750,Rubin Kazan II ,251028,25 Th. €,Nika Kacharava,13/14,Georgia,19090,Tskhinvali 
"Jan 1, 2013",Free transfer,Georgia,31555,Dinamo Tiflis II ,251028,-,Nika Kacharava,12/13,Russia,11750,Rubin Kazan II 
"Jul 1, 2011",-,Georgia,19692,Din. Tiflis U19 ,251028,-,Nika Kacharava,11/12,Georgia,31555,Dinamo Tiflis II 
"Jul 1, 2015",Free transfer,Russia,6432,Volgar ,259849,500 Th. €,Aleksandr Zhirov,15/16,Russia,2700,Anzhi 
"Feb 22, 2013",?,Russia,12043,Dinamo Barnaul ,259849,-,Aleksandr Zhirov,12/13,Russia,6432,Volgar 
"Jul 1, 2009",-,Russia,19643,D. Barnaul U19 ,259849,-,Aleksandr Zhirov,09/10,Russia,12043,Dinamo Barnaul 
"Jan 1, 2016",-,Russia,11748,Kuban II ,263934,225 Th. €,Maksim Mayrovich,15/16,Russia,2439,Kuban Krasnodar 
"Sep 2, 2013",-,Russia,28456,Chertanovo ,263934,-,Maksim Mayrovich,13/14,Russia,11748,Kuban II 
"Feb 20, 2016","2,00 Mill. €",Serbia,159,Red Star ,264140,"1,00 Mill. €",Vukasin Jovanovic,15/16,Russia,964,Zenit S-Pb 
"Aug 12, 2014",-,Serbia,11137,Red Star U19 ,264140,-,Vukasin Jovanovic,14/15,Serbia,159,Red Star 
"Sep 1, 2015",-,Russia,11748,Kuban II ,288240,50 Th. €,Igor Konovalov,15/16,Russia,2439,Kuban Krasnodar 
"Aug 29, 2014",Free transfer,Russia,6189,Spartak Moskow II ,288240,-,Igor Konovalov,14/15,Russia,11748,Kuban II 
"Aug 21, 2013",-,Russia,14301,Spartak Moscow U19 ,288240,-,Igor Konovalov,13/14,Russia,6189,Spartak Moskow II 
"Aug 20, 2015",?,Cote d'Ivoire,31948,Ivoire Academie ,294788,50 Th. €,Junior Ahissan,15/16,Russia,2696,KS Samara 
"Feb 21, 2016",?,Russia,6433,Zenit Izhevsk ,296513,50 Th. €,Nikita Medvedev,15/16,Russia,1083,FK Rostov 
"Jan 15, 2016",Free transfer,Ukraine,6994,Metalurg Z. ,325221,500 Th. €,Igor Zhurakhovsky,15/16,Russia,2439,Kuban Krasnodar 
"Jul 1, 2014",-,Ukraine,12518,Metalurg Zaporizhya II ,325221,-,Igor Zhurakhovsky,14/15,Ukraine,6994,Metalurg Z. 
"Aug 31, 2015",Free transfer,Spain,2464,FC Barcelona B ,330059,100 Th. €,Amir Natcho,15/16,Russia,2410,CSKA Moscow 
"Jul 1, 2015",-,Spain,2470,Barça Juvenil A ,330059,-,Amir Natcho,15/16,Spain,2464,FC Barcelona B 
"Jul 9, 2014",?,Russia,12048,Druzhba Maikop ,330059,-,Amir Natcho,14/15,Spain,2470,Barça Juvenil A 
"Jul 1, 2012",-,Russia,20088,D. Maikop U19 ,330059,-,Amir Natcho,12/13,Russia,12048,Druzhba Maikop 
"Feb 6, 2016",300 Th. €,Iran,10684,Rah Ahan ,333355,600 Th. €,Milad Mohammadi,15/16,Russia,3725,Terek Grozny 
"Jul 1, 2014",Free transfer,Iran,42191,Niroye Zamini ,333355,-,Milad Mohammadi,14/15,Iran,10684,Rah Ahan 
"Jul 1, 2012",Free transfer,Iran,38343,Gahar U19 ,333355,-,Milad Mohammadi,12/13,Iran,42191,Niroye Zamini 
"Jul 1, 2015",-,Russia,45291,Anzhi 2 ,336854,100 Th. €,Shamil Gasanov,15/16,Russia,2700,Anzhi 
"Jul 1, 2014",-,Russia,26567,Anzhi II ,336854,-,Shamil Gasanov,14/15,Russia,45291,Anzhi 2 
"Jul 1, 2013",Free transfer,Russia,33536,FK Podolje ,336854,-,Shamil Gasanov,13/14,Russia,26567,Anzhi II 
"Jul 1, 2012",Free transfer,Russia,47525,Zenit Moskau ,336854,-,Shamil Gasanov,12/13,Russia,33536,FK Podolje 
"Jul 1, 2010",?,Russia,12056,Krasnodar-2000 ,336854,-,Shamil Gasanov,10/11,Russia,47525,Zenit Moskau 
"Jan 1, 2009",?,Russia,75,Unknown ,336854,-,Shamil Gasanov,08/09,,12056,Krasnodar-2000 
"Apr 8, 2016",Free transfer,Serbia,448,Vojvodina ,343957,250 Th. €,Dominik Dinga,15/16,Russia,11127,Ural 
"Aug 1, 2015",-,Serbia,12865,Vojvodina U21 ,343957,-,Dominik Dinga,15/16,Serbia,448,Vojvodina 
"Mar 1, 2016",-,Russia,26567,Anzhi II ,375755,100 Th. €,Magomed Musalov,15/16,Russia,2700,Anzhi 
"Jul 1, 2015",-,Russia,45291,Anzhi 2 ,375755,100 Th. €,Magomed Musalov,15/16,Russia,26567,Anzhi II 
"Jul 1, 2014",-,Russia,26567,Anzhi II ,375755,-,Magomed Musalov,14/15,Russia,45291,Anzhi 2 
"Jul 1, 2012",-,Russia,14298,Rubin Kazan U19 ,375755,-,Magomed Musalov,12/13,Russia,26567,Anzhi II 
