date,fee,fromCountry,fromTeamId,fromTeamName,id,mv,playerName,season,toCountry,toTeamId,toTeamName
"Jul 1, 2012",-,Netherlands,51645,Ajax U17 ,203938,-,Branco van den Boomen,12/13,Netherlands,2824,Ajax U19 
"Jul 1, 2011",?,Netherlands,53474,Willem II/RKC-17 ,203938,-,Branco van den Boomen,11/12,Netherlands,51645,Ajax U17 
"Jul 1, 2015",?,Netherlands,723,Almere City ,207015,400 Th. €,Vincent Janssen,15/16,Netherlands,1090,AZ Alkmaar 
"Jul 1, 2013",Free transfer,Netherlands,2862,Feyenoord U19 ,207015,-,Vincent Janssen,13/14,Netherlands,723,Almere City 
"Jul 1, 2012",-,Netherlands,50220,Feyenoord U18 ,207015,-,Vincent Janssen,12/13,Netherlands,2862,Feyenoord U19 
"Jul 1, 2011",-,Netherlands,51654,Feyenoord U17 ,207015,-,Vincent Janssen,11/12,Netherlands,50220,Feyenoord U18 
"Jul 1, 2009",?,Netherlands,32800,NEC/Oss Youth ,207015,-,Vincent Janssen,09/10,Netherlands,51654,Feyenoord U17 
"Jul 1, 2015",?,Netherlands,6200,FC Twente U19 ,207273,-,Sander Thomas,15/16,Netherlands,15587,PEC Zwolle U19 
"Jul 1, 2015",-,Netherlands,6200,FC Twente U19 ,214078,-,Richard Jensen,15/16,Netherlands,18026,FC Twente U21 
"Jul 1, 2012",?,Finland,15665,HJK U19 ,214078,-,Richard Jensen,12/13,Netherlands,6200,FC Twente U19 
"Jul 1, 2015",-,Netherlands,6200,FC Twente U19 ,215551,-,Richard Jensen,15/16,Netherlands,18026,FC Twente U21 
"Jul 1, 2012",?,Finland,15665,HJK U19 ,215551,-,Richard Jensen,12/13,Netherlands,6200,FC Twente U19 
"Jul 1, 2015",Free transfer,Netherlands,724,FC Volendam ,215648,200 Th. €,Ludcinio Marengo,15/16,Netherlands,1268,ADO Den Haag 
"Jan 1, 2012",-,Netherlands,20299,Volendam U21 ,215648,-,Ludcinio Marengo,11/12,Netherlands,724,FC Volendam 
"Jul 1, 2010",-,Netherlands,15586,Volendam U19 ,215648,-,Ludcinio Marengo,10/11,Netherlands,20299,Volendam U21 
"Jul 1, 2008",Free transfer,Netherlands,52792,Zeeburgia Yth. ,215648,-,Ludcinio Marengo,08/09,Netherlands,15586,Volendam U19 
"Jul 1, 2015",Free transfer,New Zealand,11391,Auckland City ,215987,300 Th. €,David Browne,15/16,Netherlands,20300,PEC Zwolle U21 
"Jul 1, 2012",Free transfer,New Zealand,13945,Central United ,215987,-,David Browne,12/13,New Zealand,11391,Auckland City 
"Jun 30, 2016",End of loan,Netherlands,133,SC Cambuur ,217757,"1,00 Mill. €",Jack Byrne,15/16,England,281,Manchester City 
"Jul 1, 2015",Loan,England,281,Manchester City ,217757,250 Th. €,Jack Byrne,15/16,Netherlands,133,SC Cambuur 
